tender_id,state,department,winning_supplier,award_value,estimated_value,number_of_bidders,contract_duration,flags_str,prelim_risk_score,risk_stratum,value_bucket,source_dataset
MAH-MA-2021-01281,MAHARASHTRA,PUBLIC HEALTH DEPT MUMBAI,PNC INFRATECH LIMITED,20711884.43,15342136.61,1,30.0,"RF-1, RF-5, RF-6",60,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2018_PWD_19122_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER B AND R SOLAN,SUMAN SHARMA,1143697.0,1334049.0,6,5.909722222222222,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01210,UTTAR PRADESH,UTTAR PRADESH PUBLIC WORKS DEPARTMENT,AHLUWALIA CONTRACTS INDIA LIMITED,2509738.61,2182381.4,2,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
2018_PWD_20063_3,HIMACHAL PRADESH,EXECUTIVE ENGINEER TISSA DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT TISSA,D S THAKUR,1741887.5,1525722.0,1,17.041666666666668,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_20214_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,AKSHAT SHARMA,5069427.0,4049611.0,3,24.0,NONE,0,LOW_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2017_MC_15003_5,HIMACHAL PRADESH,EXECUTIVE ENGINEER,NARESH VIJ GOVERNMENT CONTRACTOR,1545142.0,1030503.0,2,8.729166666666666,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01116,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,DILIP BUILDCON LIMITED,4704181.11,4951769.59,5,30.0,"RF-3, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
2016_HPIPH_13930_1-461,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,M S PAWAN KUMAR SHARMA,2708307.37,1948177.0,2,16.083333333333332,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01044,RAJASTHAN,RAJASTHAN PUBLIC WORKS DEPARTMENT,AHLUWALIA CONTRACTS INDIA LIMITED,5507607.11,4079708.97,4,21.0,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
2018_PWD_19648_5,HIMACHAL PRADESH,EXECUTIVE ENGINEER CHAMBA DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT CHAMBA,DES RAJ AND COMPANY,821097.0,620257.0,2,18.67708333333333,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
CEN-CE-2021-01333,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,BHARAT DIAGNOSTIC SYSTEMS,5295430.56,4903176.44,3,30.0,RF-6,15,MEDIUM_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
MAH-MA-2021-01003,MAHARASHTRA,PUBLIC HEALTH DEPT MUMBAI,BHARAT DIAGNOSTIC SYSTEMS,19414181.58,22061569.97,5,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2018_PWD_20081_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SITENDER SOOD,914567.0,1095280.0,6,11.166666666666666,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_PWD_14261_5,HIMACHAL PRADESH,EXECUTIVE ENGINEER HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT DIVISION KALPA,RAHUL VERMA,16209405.0,9762408.0,1,21.0625,"RF-1, RF-5",45,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
MAH-MA-2021-01159,MAHARASHTRA,PUBLIC HEALTH DEPT MUMBAI,ZENITH INFRASTRUCTURE PROJECTS,18849975.78,13962945.02,1,6.0,"RF-1, RF-4, RF-5, RF-6",75,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2017_HPIPH_17627_1-3928,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,RAMA SHANKAER,193240.0,120921.0,2,6.979166666666667,"RF-4, RF-5, RF-6",50,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_HPIPH_17563_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,THAKUR TRADERS,4235000.0,3066975.0,7,18.70833333333333,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_HIMUD_16513_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER HIMUDA DIV DHARAMSHALA,KUMAR,29299141.0,25435046.0,1,10.947916666666666,RF-1,25,MEDIUM_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
CEN-CE-2021-01007,CENTRAL,CENTRAL PUBLIC WORKS DEPARTMENT,PNC INFRATECH LIMITED,265172735.93,245530311.04,1,6.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,MEGA (>5Cr),CENTRAL_CPPP
2019_HPIPH_27044_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SUSHIL CHAUHAN,802633.0,770828.0,5,13.708333333333334,RF-6,15,MEDIUM_RISK,SMALL (<10L),HIMACHAL_PRADESH
KAR-KA-2021-01174,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,NCC LIMITED INFRASTRUCTURE,4142239.6,4061019.21,2,30.0,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),KARNATAKA
2017_PWD_14679_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,UMESH KUMAR,1073882.0,1539119.0,8,6.6875,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_HPIPH_31504_1-3058,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,M S PAWAN KUMAR SHARMA,7920000.0,5600420.0,8,19.729166666666668,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_PWD_20163_5,HIMACHAL PRADESH,EXECUTIVE ENGINEER,BHARAT BHUSHAN VERMA,2534310.0,1783900.0,1,8.25,"RF-1, RF-5, RF-6",60,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_UDDHP_22618_1-660,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,PARMINDER DHIMAN,97500.0,300000.0,10,6.125,"RF-4, RF-6",30,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2016_PWD_11926_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER HP PUBLIC WORKS DEPARTMENT DIVISION KANGRA,ROHIT KASHYAP,1350680.0,1162989.0,3,26.041666666666668,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
KAR-KA-2021-01046,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,BHARAT DIAGNOSTIC SYSTEMS,21164908.97,22278851.55,1,30.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
2018_PWD_19824_1-2235,HIMACHAL PRADESH,EXECUTIVE ENGINEER MANDI DIVISION NO II HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT MANDI,DINESH KUMAR SHARMA CONST P LIMITED,1814267.0,1708889.0,2,6.708333333333333,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2016_PWD_11310_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,YUDHVIR SINGH,8997555.0,7531780.0,2,5.75,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_FDC_19573_1,HIMACHAL PRADESH,DIVISIONAL MANAGER,HEMRAJ VERMA,628955.0,490981.0,1,8.166666666666666,"RF-1, RF-6",40,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
UTT-UT-2021-01070,UTTAR PRADESH,UTTAR PRADESH JAL NIGAM,KNR CONSTRUCTION,244092201.37,256939159.33,3,4.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),UTTAR_PRADESH
MAH-MA-2021-01016,MAHARASHTRA,WATER RESOURCES DEPARTMENT MAHARASHTRA,SHARMA ENGINEERING WORKS,287395595.94,281760388.18,5,4.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),MAHARASHTRA
UTT-UT-2021-01246,UTTAR PRADESH,UTTAR PRADESH JAL NIGAM,LARSEN AND TOUBRO CONSTRUCTION,5073191.95,4973717.59,2,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
KAR-KA-2021-01223,KARNATAKA,KARNATAKA RURAL INFRASTRUCTURE,GUPTA AND SONS CONTRACTOR,27504441.84,23916905.95,4,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
KAR-KA-2021-01109,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,LARSEN AND TOUBRO CONSTRUCTION,17149622.04,16813354.94,5,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
MAH-MA-2021-01270,MAHARASHTRA,MSEDCL POWER DISTRIBUTION,KNR CONSTRUCTION,5326006.21,4631309.75,1,4.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2018_HPIPH_25486_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,RANBIR SINGH,4644214.0,3951519.0,4,14.75,"RF-3, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_PWD_26835_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER ELECTRICAL,HIMAT RAJ THAKUR,808376.0,706612.0,3,13.979166666666666,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
RAJ-RA-2021-01164,RAJASTHAN,MEDICAL HEALTH SERVICES JAIPUR,TATA PROJECTS LIMITED,21553022.51,22687392.12,1,6.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
2017_HPIPH_18008_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,AJAY KUMAR,2017676.0,1374245.0,4,18.25,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01138,RAJASTHAN,JAIPUR DEVELOPMENT AUTHORITY,AFCONS INFRASTRUCTURE LIMITED,4374943.18,4971526.34,1,14.0,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
RAJ-RA-2021-01021,RAJASTHAN,RAJASTHAN RAJYA VIDYUT PRASARAN,DILIP BUILDCON LIMITED,220577364.02,232186698.96,1,21.0,"RF-1, RF-6",40,HIGH_RISK,MEGA (>5Cr),RAJASTHAN
2017_HPIPH_18009_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION NAHAN,M S SHARMA ENTERPIRSES,1760300.0,1047954.0,3,13.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
MAH-MA-2021-01227,MAHARASHTRA,WATER RESOURCES DEPARTMENT MAHARASHTRA,GUPTA AND SONS CONTRACTOR,1156499.65,1314204.14,1,6.0,"RF-1, RF-4, RF-6",55,HIGH_RISK,MEDIUM (10L-50L),MAHARASHTRA
2018_HPIPH_21648_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVN NO 1 UNA HP,PRAFUL BEDI,807567.0,739451.0,5,20.291666666666668,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_PWD_17012_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER MANDI DIVISION NO 2 HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT MANDI,ANOOP KUMAR,2393715.0,1798925.0,2,8.729166666666666,RF-5,20,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
KAR-KA-2021-01224,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,BHARAT DIAGNOSTIC SYSTEMS,1100186.3,814952.82,1,21.0,"RF-1, RF-5, RF-6",60,HIGH_RISK,MEDIUM (10L-50L),KARNATAKA
2017_PWD_16016_4,HIMACHAL PRADESH,EXECUTIVE ENGINEER CHAMBA DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT CHAMBA,RASHID KHAN GOVERNMENT CONTRACTOR,1416631.0,1018278.0,3,19.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
KAR-KA-2021-01100,KARNATAKA,KARNATAKA RURAL INFRASTRUCTURE,PNC INFRATECH LIMITED,316294235.65,234292026.41,3,30.0,"RF-5, RF-6",35,HIGH_RISK,MEGA (>5Cr),KARNATAKA
2018_HPIPH_20712_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION THURAL,MADAN KATOCH,4349610.0,4676798.0,4,17.0,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_19300_9,HIMACHAL PRADESH,EXECUTIVE ENGINEER PUBLIC WORKS DEPARTMENT SHILLAI,NITIN SHARMA,712800.0,381170.0,7,23.08333333333333,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_PWD_18222_1,HIMACHAL PRADESH,E E HAMIRPUR,ASHWANI KUMAR GOVERNMENT CONTRACTOR,671385.0,638949.0,4,7.6875,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
UTT-UT-2021-01241,UTTAR PRADESH,UTTAR PRADESH PUBLIC WORKS DEPARTMENT,TATA PROJECTS LIMITED,1073639.31,1220044.67,2,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),UTTAR_PRADESH
2017_PWD_15512_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER BILASPUR DIVISION NO 2 HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT BILASPUR,ASPHALT CARPET CONSTRUCTION COMPANY,2386623.0,1925744.0,4,11.020833333333334,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_19838_11-2032,HIMACHAL PRADESH,EXECUTIVE ENGINEER BILASPUR DIVISION NO 2 HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT BILASPUR,M S STRIKER BROS,3403600.0,2994614.0,1,10.729166666666666,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2018_PWD_20122_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER UNA DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT UNA,M S SATISH KUMAR SHARMA,1256730.0,1354239.0,3,6.270833333333333,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01050,RAJASTHAN,RAJASTHAN PUBLIC WORKS DEPARTMENT,AFCONS INFRASTRUCTURE LIMITED,2080724.36,1809325.53,1,6.0,"RF-1, RF-4",40,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
KAR-KA-2021-01049,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,BHARAT DIAGNOSTIC SYSTEMS,5382283.02,4983595.39,5,30.0,RF-6,15,MEDIUM_RISK,LARGE (50L-5Cr),KARNATAKA
MAH-MA-2021-01213,MAHARASHTRA,MMRDA URBAN TRANSPORT,KNR CONSTRUCTION,5089421.6,4989629.02,3,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
2017_PWD_18079_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,RAKESH KUMAR SHARMA,720066.0,415109.0,28,9.958333333333334,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
CEN-CE-2021-01342,CENTRAL,NHAI HIGHWAYS,APEX MEDITECH SOLUTIONS,2859251.11,3249148.99,2,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
RAJ-RA-2021-01023,RAJASTHAN,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,TATA PROJECTS LIMITED,4166042.29,4734138.97,3,4.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),RAJASTHAN
2017_PWD_18931_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SANJEEV BHANDARI,47408485.0,25776306.0,2,23.95833333333333,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_HPIPH_20082_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,REBOUND ENVIRO TECHNOLOGY PRIVATE LIMITED,9875000.0,7424089.0,2,19.875,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_PWD_20002_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SHIV KUMAR,1693176.0,1085282.0,4,21.041666666666668,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_HPIPH_17558_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION NAHAN,M S SHARMA ENTERPIRSES,1363959.0,1000203.0,6,20.83333333333333,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01119,CENTRAL,MINISTRY OF HEALTH FAMILY WELFARE,DILIP BUILDCON LIMITED,10294057.63,10835850.14,1,21.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
UTT-UT-2021-01245,UTTAR PRADESH,NOIDA INDUSTRIAL DEVELOPMENT AUTH,DILIP BUILDCON LIMITED,5309936.03,4916607.44,1,30.0,"RF-1, RF-6",40,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
UTT-UT-2021-01156,UTTAR PRADESH,UTTAR PRADESH JAL NIGAM,VANGUARD POWER SERVICES,412749990.1,305740733.41,4,14.0,"RF-5, RF-6",35,HIGH_RISK,MEGA (>5Cr),UTTAR_PRADESH
2020_HPIPH_34016_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,KISHORI LAL CONTRACTOR,1530000.0,1110000.0,3,10.75,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
CEN-CE-2021-01198,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,TATA PROJECTS LIMITED,5866695.83,6666699.8,5,6.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
CEN-CE-2021-01059,CENTRAL,INDIAN RAILWAYS,LARSEN AND TOUBRO CONSTRUCTION,4693774.78,4940815.56,2,14.0,"RF-3, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
2017_HPIPH_16835_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SB TRADING COMPANY,26743000.0,18508042.0,4,21.25,"RF-5, RF-6",35,HIGH_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
RAJ-RA-2021-01246,RAJASTHAN,JAIPUR DEVELOPMENT AUTHORITY,BHARAT DIAGNOSTIC SYSTEMS,184144250.93,180533579.34,4,4.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),RAJASTHAN
KAR-KA-2021-01147,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,VANGUARD POWER SERVICES,321315145.65,238011219.0,4,4.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,MEGA (>5Cr),KARNATAKA
2017_PWD_18343_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,NEERAJ KUMAR CHOUDHARY,338492.0,241962.0,2,5.6875,"RF-4, RF-5, RF-6",50,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
KAR-KA-2021-01007,KARNATAKA,HEALTH FAMILY WELFARE KARNATAKA,AFCONS INFRASTRUCTURE LIMITED,97023080.92,95120667.57,2,6.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),KARNATAKA
UTT-UT-2021-01064,UTTAR PRADESH,UTTAR PRADESH PUBLIC WORKS DEPARTMENT,GUPTA AND SONS CONTRACTOR,5379400.06,4980925.99,5,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),UTTAR_PRADESH
CEN-CE-2021-01189,CENTRAL,INDIAN RAILWAYS,NCC LIMITED INFRASTRUCTURE,6013490.87,4454437.68,3,4.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
CEN-CE-2021-01021,CENTRAL,DEFENCE RESEARCH DEVELOPMENT ORG,BHARAT DIAGNOSTIC SYSTEMS,1662534.43,1231506.98,1,30.0,"RF-1, RF-5, RF-6",60,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
2017_PWD_15629_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,VIPIN KUMAR HAZRI,2524060.0,1980615.0,1,8.75,"RF-1, RF-6",40,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2017_HPIPH_17662_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,ABTAR SINGH AND COMPANY,1182000.0,1437520.0,5,23.791666666666668,RF-6,15,MEDIUM_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_PWD_26098_16,HIMACHAL PRADESH,EXECUTIVE ENGINEER,PRITAM SINGH THKUR,1076214.5,708611.0,1,14.96875,"RF-1, RF-5, RF-6",60,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_HPIPH_33675_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,M S MAST RAM JASWAL AND COMPANY,1399964.0,701826.0,3,14.708333333333334,"RF-5, RF-6",35,HIGH_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
UTT-UT-2021-01199,UTTAR PRADESH,UP STATE HIGHWAY AUTHORITY,PNC INFRATECH LIMITED,182090544.62,168602356.13,1,30.0,"RF-1, RF-6",40,HIGH_RISK,MEGA (>5Cr),UTTAR_PRADESH
2018_HPIPH_23322_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SHANKAR DASS,8397127.0,5460676.0,6,19.97222222222222,RF-5,20,MEDIUM_RISK,LARGE (50L-5Cr),HIMACHAL_PRADESH
2018_PWD_19400_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER KARSOG,RAJESH THAKUR,56368076.0,43122086.0,3,5.979166666666667,"RF-4, RF-5",35,HIGH_RISK,MEGA (>5Cr),HIMACHAL_PRADESH
CEN-CE-2021-01179,CENTRAL,INDIAN RAILWAYS,SHARMA ENGINEERING WORKS,13552234.49,15400266.47,2,4.0,"RF-4, RF-6",30,HIGH_RISK,LARGE (50L-5Cr),CENTRAL_CPPP
CEN-CE-2021-01170,CENTRAL,CENTRAL PUBLIC WORKS DEPARTMENT,ZENITH INFRASTRUCTURE PROJECTS,4724291.16,4972938.06,2,6.0,"RF-3, RF-4, RF-6",50,HIGH_RISK,MEDIUM (10L-50L),CENTRAL_CPPP
UTT-UT-2021-01213,UTTAR PRADESH,UTTAR PRADESH PUBLIC WORKS DEPARTMENT,AHLUWALIA CONTRACTS INDIA LIMITED,828550.52,767176.41,1,14.0,"RF-1, RF-6",40,HIGH_RISK,SMALL (<10L),UTTAR_PRADESH
2017_BSMDA_18175_2,HIMACHAL PRADESH,SR EXECUTIVE ENGINEER,AKM,2694606.0,2701666.0,8,19.6875,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
RAJ-RA-2021-01225,RAJASTHAN,MEDICAL HEALTH SERVICES JAIPUR,LARSEN AND TOUBRO CONSTRUCTION,6662051.19,4934852.74,3,4.0,"RF-4, RF-5, RF-6",50,HIGH_RISK,LARGE (50L-5Cr),RAJASTHAN
2017_PWD_14807_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER NH DIVISION HIMACHAL PRADESH PUBLIC WORKS DEPARTMENT RAMPUR BUSHAH,CONTRACTOR,632044.0,1136079.0,9,21.95833333333333,NONE,0,LOW_RISK,SMALL (<10L),HIMACHAL_PRADESH
KAR-KA-2021-01068,KARNATAKA,BANGALORE METRO RAIL CORP,BHARAT DIAGNOSTIC SYSTEMS,4362375.3,4276838.53,2,6.0,"RF-4, RF-6",30,HIGH_RISK,MEDIUM (10L-50L),KARNATAKA
2017_PWD_18555_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER DHAMI,RAMESH DUTT,2130344.0,2168154.0,4,7.041666666666667,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
2019_HPIPH_26377_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER,SHAH JAHAN,3495000.0,3512450.0,4,10.75,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
MAH-MA-2021-01288,MAHARASHTRA,WATER RESOURCES DEPARTMENT MAHARASHTRA,NCC LIMITED INFRASTRUCTURE,330496423.14,244812165.29,1,21.0,"RF-1, RF-5",45,HIGH_RISK,MEGA (>5Cr),MAHARASHTRA
UTT-UT-2021-01143,UTTAR PRADESH,UP STATE HIGHWAY AUTHORITY,APEX MEDITECH SOLUTIONS,115602555.11,107039402.88,3,6.0,"RF-4, RF-6",30,HIGH_RISK,MEGA (>5Cr),UTTAR_PRADESH
2017_HPIPH_17625_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER IRRIGATION AND PUBLIC HEALTH DIVISION BARSAR,DOGRA CONSTRUCTION COMPANY PRIVATE LIMITED,399282.49,300517.0,3,7.0,"RF-5, RF-6",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_UDDHP_16126_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,DEEPAK SHARMA,413383.0,306815.0,3,5.166666666666667,"RF-4, RF-5",35,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
2017_UDDHP_17134_1,HIMACHAL PRADESH,EXECUTIVE OFFICER MC SOLAN,RAJESH KUMAR,715989.0,362918.0,3,6.041666666666667,"RF-4, RF-5, RF-6",50,HIGH_RISK,SMALL (<10L),HIMACHAL_PRADESH
MAH-MA-2021-01214,MAHARASHTRA,PUBLIC HEALTH DEPT MUMBAI,APEX MEDITECH SOLUTIONS,6732362.91,4986935.49,1,14.0,"RF-1, RF-5",45,HIGH_RISK,LARGE (50L-5Cr),MAHARASHTRA
KAR-KA-2021-01165,KARNATAKA,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,BHARAT DIAGNOSTIC SYSTEMS,6698902.42,4962149.94,1,6.0,"RF-1, RF-4, RF-5, RF-6",75,HIGH_RISK,LARGE (50L-5Cr),KARNATAKA
2020_HPIPH_36301_1,HIMACHAL PRADESH,EXECUTIVE ENGINEER JAL SHAKTI DIVISION GHUMARWIN,DHARAM PAL THAKUR,2148084.17,2047288.0,3,44.0,NONE,0,LOW_RISK,MEDIUM (10L-50L),HIMACHAL_PRADESH
